taskid|category|country|state|city|varname|comment
19056068|Getting Electricity|United States|Florida|Orlando|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Wed Nov 28th, 2018 1:45PM New
Copied to 1 person
Commercial Electricity in Orlando
The average commercial electricity rate in Orlando is 9.38¢/kWh.[1]

Industrial Electricity in Orlando
The average industrial electricity rate in Orlando is 8.04¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/florida/orlando/
Add your comment here"
19056062|Getting Electricity|United States|Florida|Miami|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Wed Nov 28th, 2018 1:42PM New
Copied to 1 person
Commercial Electricity in Miami
The average commercial electricity rate in Miami is 8.72¢/kWh.[1]

Industrial Electricity in Miami
The average industrial electricity rate in Miami is 6.86¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/florida/miami/

Add your comment here"
19056056|Getting Electricity|United States|Florida|Jacksonville|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Wed Nov 28th, 2018 1:38PM New
Copied to 1 person
Commercial Electricity in Jacksonville
The average commercial electricity rate in Jacksonville is 12.85¢/kWh.[1]

Industrial Electricity in Jacksonville
The average industrial electricity rate in Jacksonville is 5.91¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/florida/jacksonville/

Add your comment here"
19056044|Getting Electricity|United States|Connecticut|Bridgeport|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Wed Nov 28th, 2018 1:28PM New
Copied to 1 person
Commercial Electricity in Bridgeport
The average commercial electricity rate in Bridgeport is 8.57¢/kWh.[1]

Industrial Electricity in Bridgeport
The average industrial electricity rate in Bridgeport is 7.26¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/connecticut/bridgeport/

Add your comment here"
18981096|Getting Electricity|United States|Alabama|Birmingham|Hour)|"Comments
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Wed Nov 28th, 2018 1:22PM
Copied to 1 person
Commercial Electricity in Birmingham
The average commercial electricity rate in Birmingham is 10.67¢/kWh.[1]

Industrial Electricity in Birmingham
The average industrial electricity rate in Birmingham is 5.69¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/alabama/birmingham/
Add your comment here"
19056131|Getting Electricity|United States|Louisiana|New Orleans|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Wed Nov 28th, 2018 1:13PM New
Copied to 1 person
Commercial Electricity in New Orleans
The average commercial electricity rate in New Orleans is 8.2¢/kWh.[1]

Industrial Electricity in New Orleans
The average industrial electricity rate in New Orleans is 6.48¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/louisiana/new-orleans/
Add your comment here"
19056089|Getting Electricity|United States|Hawaii|Honolulu|Hour)|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Wed Nov 28th, 2018 1:17PM New
Copied to 1 person
Commercial Electricity in Honolulu
The average commercial electricity rate in Honolulu is 32.44¢/kWh.[1]

Industrial Electricity in Honolulu
The average industrial electricity rate in Honolulu is 29.19¢/kWh.[1]

1. ^ National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/hawaii/honolulu/
Add your comment here"
19056221|Getting Electricity|United States|New York|New York City|Hour)|"Comments
Mark All as Read
Sort by Date
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Tue Nov 27th, 2018 2:59PM New
Copied to 1 person
Commercial Electricity in Denver
The average commercial electricity rate in New York is 11.55¢/kWh.[1].
Industrial Electricity in Denver
The average industrial electricity rate in New York is 10.6¢/kWh.[1].

[1] National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/new-york/new-york/
2. Paul Bernert (Center for the Study of Economic Liberty)   Mon Jan 28th, 12:45PM
The average commercial electricity rate in New York is 11.55¢/kWh.[1]
The average residential electricity rate in New York is 23.21¢/kWh.[1]
The average industrial electricity rate in New York is 10.6¢/kWh.[1]

Source: https://www.electricitylocal.com/states/new-york/new-york/
Double-checked because these said Denver, Colorado.
Add your comment here"
19056219|Getting Electricity|United States|New York|New York City|Cost as a Percent of Income per Capita|"Comments
Sort by Date
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Tue Nov 27th, 2018 2:17PM
Copied to 1 person
Cost as a % of income per capita: 11,028/58,856=18.7%

Annual Average Commercial Electricity Cost: $919x12=$11,028
Median Income= $58,856

Sources:
https://www.electricitylocal.com/states/new-york//
https://datausa.io/profile/geo/new-york-ny/
2. Paul Bernert (Center for the Study of Economic Liberty)   Mon Jan 28th, 12:50PM
Price of Electricity (US Cents per Kilowatt-Hour): 11.55¢/kWh
Kilowatt-Hours used per Year: 322,560 hours
----------------------------------------------------------------------------------
Cost of Electricity per Year: ($0.1155*322,560) = $37,255.68 USD
----------------------------------------------------------------------------------
Income per Capita of New York City, New York (Nov 15, 2017): $35,761.00 USD
Source: https://www.census.gov/quickfacts/fact/table/newyorkcitynewyork/INC910217
----------------------------------------------------------------------------------
***Cost as a Percent of Income per Capita: ($37,255.68 / $35,761.00) = 104.18%***
Add your comment here"
19056038|Getting Electricity|United States|California|San Jose|Hour)|"Comments
Mark All as Read
1. Anamita Anuva (Center for the Study of Economic Liberty)   Sun Nov 25th, 2018 2:58AM New
Copied to 1 person
The average commercial electricity rate in San Jose is 14.08¢/kWh.
The average industrial electricity rate in San Jose is 8.98¢/kWh.

Source:
https://www.electricitylocal.com/states/california/san-jose/
Add your comment here"
19056012|Getting Electricity|United States|Arkansas|Little Rock|Cost as a Percent of Income per Capita|"Comments
Mark All as Read
Sort by Date
1. Anamita Anuva (Center for the Study of Economic Liberty)   Sat Nov 24th, 2018 8:23PM New
Copied to 1 person
Total cost: 1425
Cost: 1400
Various fee: 25
Household income per capita: 42,825

Cost as a %: 3.33%


Sources:
http://nlr.ar.gov/userfiles/Servers/Server_63092/file/City%20Council/Code%20Chapters/CHAPTER%204%20-%20BUILDINGS%20%26%20BUILDING%20REGULATIONS%20(As%20of%2012-11-17).pdf
2. Anamita Anuva (Center for the Study of Economic Liberty)   Sat Nov 24th, 2018 8:23PM New
Copied to 1 person
https://www.electricitylocal.com/states/arkansas/
Add your comment here"
19056030|Getting Electricity|United States|California|San Francisco|Cost as a Percent of Income per Capita|"Comments
Mark All as Read
1. Anamita Anuva (Center for the Study of Economic Liberty)   Sat Nov 24th, 2018 7:10PM New
Copied to 1 person
Cost as a Percent of Income per Capita: 4.43%

Cost: 3571.20
Electrical permit insurance and inspection fee for 14000 sq feet: 2,232
Service Distribution and Utilization Equipment for 140 kva: 223.20
Installation of Fire Warning and Controlled Devices:1,116
Income per Capita: 80,507



Source:
https://www.pge.com/tariffs/tm2/pdf/ELEC_RULES_7.pdf
https://www.electricitylocal.com/states/california/south-san-francisco/
https://sfdbi.org/sites/default/files/migrated/FileCenter/Documents/Fees/Table1AEElectricalPermitIssuanceandInspection.pdf

Add your comment here"
19056029|Getting Electricity|United States|California|San Francisco|Time in Calendar Days|"Comments
1. Anamita Anuva (Center for the Study of Economic Liberty)   Fri Nov 23rd, 2018 7:20PM
Copied to 1 person
Time: 1 day

Sources:
https://www.pge.com/en_US/business/services/start-or-stop-service/start-or-stop-pge-service-for-your-business.page
Add your comment here"
19056028|Getting Electricity|United States|California|San Francisco|Number of Procedures|"Comments
Mark All as Read
1. Anamita Anuva (Center for the Study of Economic Liberty)   Fri Nov 23rd, 2018 7:17PM New
Copied to 1 person
Number of Procedures: 7

source:
https://www.pge.com/en_US/business/services/start-or-stop-service/start-or-stop-pge-service-for-your-business.page
Add your comment here"
19056031|Getting Electricity|United States|California|San Francisco|8)|"Comments
Mark All as Read
Sort by Date
1. Anamita Anuva (Center for the Study of Economic Liberty)   Mon Nov 19th, 2018 6:32PM New
Copied to 1 person
SAIFI: 0.688
SAIDI: 72.4
2. Anamita Anuva (Center for the Study of Economic Liberty)   Fri Nov 23rd, 2018 7:15PM New
Copied to 1 person
index: 7

SAIFI index: 3
SCADA system: 1
SCADA system to restore power outage: 0
reliability of power supply available: 1
Compensation: 1
availability of tariff: 1
Sources:
http://www.cpuc.ca.gov/uploadedFiles/CPUC_Public_Website/Content/Safety/Electric_Safety_and_Reliability/Attachment%203%20-%20Exponent%20Report%20Larkin%20Outage%20-%20Redacted%20Version.pdf
https://www.nap.edu/read/12050/chapter/8#67
http://www.cpuc.ca.gov/Environment/info/esa/divest-pge-two/eir/chapters/04-12utl.htm
https://www.pge.com/en_US/residential/outages/current-outages/report-view-an-electric-outage/additional-resources/extended-outage-compensation/faq/outage-compensation-faqs.page
https://www.pge.com/tariffs/index.page

Add your comment here"
19056032|Getting Electricity|United States|California|San Francisco|Hour)|"Comments
Mark All as Read
1. Anamita Anuva (Center for the Study of Economic Liberty)   Mon Nov 19th, 2018 6:25PM New
Copied to 1 person
The average commercial electricity rate in San Francisco, CA is 8.98¢/kWh.
The average industrial electricity rate in San Francisco is 5.17¢/kWh.

Source:
https://www.electricitylocal.com/states/california/san-francisco/
Add your comment here"
19056022|Getting Electricity|United States|California|San Diego|Number of Procedures|"Comments
Mark All as Read
1. Anamita Anuva (Center for the Study of Economic Liberty)   Mon Nov 19th, 2018 5:45PM New
Copied to 1 person
Number of Procedures:

Source:
https://myaccountum.sdge.com/register/faces/authenticate.jspx?_afrLoop=2027917780186854&_afrWindowMode=0&_adf.ctrl-state=gtkzrzmfv_9#1
Add your comment here"
19056025|Getting Electricity|United States|California|San Diego|8)|"Comments
Mark All as Read
1. Anamita Anuva (Center for the Study of Economic Liberty)   Mon Nov 19th, 2018 5:36PM New
Copied to 1 person
Index: 8
SAIFI: 0.620
SAIDI: 72.75
Index: 3
Scada system: 1
reliability of electricity supply available: 1
Scada to restore power supply: 1
Complensation: 1
tariff: 1



Sources:
https://www.sdge.com/sites/default/files/SDG%26E%20Electric%20System%20Reliability%20Report%20for%202016.pdf
https://www.sdge.com/residential/customer-service/assistance-help/claims
https://www.sandiegouniontribune.com/sdut-blackout-how-to-file-a-claim-with-sdge-for-2011sep13-story.html
http://regarchive.sdge.com/tm2/pdf/ELEC_ELEC-RULES_ERULE21.pdf
https://webarchive.sdge.com/generation-interconnections/electric-rule-21

Add your comment here"
19056026|Getting Electricity|United States|California|San Diego|Hour)|"Comments
1. Anamita Anuva (Center for the Study of Economic Liberty)   Sun Nov 18th, 2018 6:21PM
Copied to 1 person
The average commercial electricity rate in San Diego is 13.51¢/kWh
The average industrial electricity rate in San Diego is 7.78¢/kWh

source:
https://www.electricitylocal.com/states/california/san-diego/
Add your comment here"
19056017|Getting Electricity|United States|California|Los Angeles|Time in Calendar Days|"Comments
1. Anamita Anuva (Center for the Study of Economic Liberty)   Sun Nov 18th, 2018 6:19PM
Copied to 1 person
2 days

Source:
https://www.ladwp.com/ladwp/faces/CommTurnonServiceNotLogin?_adf.ctrl-state=1bcomlugk6_29&_afrLoop=46669468095932&
Add your comment here"
19056019|Getting Electricity|United States|California|Los Angeles|8)|"Comments
Mark All as Read
1. Anamita Anuva (Center for the Study of Economic Liberty)   Sat Nov 17th, 2018 6:16PM New
Copied to 1 person
Index: 7

SAIFI (interruptions per year without MED) : 0.7 approx.
SAIDI (minutes per year without MED) : 80 minutes approx.
SAIFI and SAIDI index: 3
SCADA system: 1
reliability of electricity supply available: 1
tools are used by the distribution utility to restore power supply: 1
Compensation: 0
Tariff reliability: 1


Sources:
http://ens.lacity.org/opa/importantdoc/opaimportantdoc3249123177_07242018.pdf
https://www.nbclosangeles.com/news/local/Should-Utility-Pay-for-Spoiled-Food-After-Power-Outage-402791326.html
https://www.ladwp.com/ladwp/faces/ladwp/commercial/c-gogreen/c-gg-localrenewableenergyprogram?_afrLoop=757716460493270&_afrWindowMode=0&_afrWindowId=3e907o4mv_48#%40%3F_afrWindowId%3D3e907o4mv_48%26_afrLoop%3D757716460493270%26_afrWindowMode%3D0%26_adf.ctrl-state%3D3e907o4mv_76
https://eetd.lbl.gov/sites/all/files/publications/lbnl-1092e.pdf (pg 4)

Add your comment here"
19056020|Getting Electricity|United States|California|Los Angeles|Hour)|"Comments
Mark All as Read
1. Anamita Anuva (Center for the Study of Economic Liberty)   Fri Nov 16th, 2018 6:36PM New
Copied to 1 person
The average commercial electricity rate in Los Angeles is 12.74¢/kWh.

Sources:
https://www.electricitylocal.com/states/california/los-angeles/
Add your comment here"
19056007|Getting Electricity|United States|Alaska|Anchorage|8)|"Comments
Mark All as Read
1. Anamita Anuva (Center for the Study of Economic Liberty)   Thu Nov 15th, 2018 8:42PM New
Copied to 1 person
Index-6
SAIFI and SAIDI- does not require routine filing by utilities and does not make this information publicly available-3
Automated tools- 1
SCADA: 1-
does not require routine filing by utilities and does not make this information publicly available-0
compensation-0
electricity tariffs are transparent and easily available-1

source:
https://www.tdworld.com/smarter-grid/alaska-utility-receives-new-scada-system
https://www.eia.gov/todayinenergy/detail.php?id=35652
https://www.mlandp.com/Outages-Safety/FAQs#49714-why-do-you-want-me-to-call-doesnt-your-system-tell-you-my-power-is-out-
https://www.mlandp.com/Portals/0/pdf/mlp%20master%20tariff%20manual%2020181001.pdf
Add your comment here"
19056008|Getting Electricity|United States|Alaska|Anchorage|Hour)|"Comments
1. Anamita Anuva (Center for the Study of Economic Liberty)   Thu Nov 15th, 2018 6:57PM
Copied to 1 person
Commercial electricity rates in Alaska average: 14.93¢/kWh
Industrial electricity rates in Alaska average: 16.82¢/kWh

Source:
https://www.electricitylocal.com/states/alaska/


Add your comment here"
19056011|Getting Electricity|United States|Arkansas|Little Rock|Time in Calendar Days|"Comments
1. Anamita Anuva (Center for the Study of Economic Liberty)   Wed Nov 14th, 2018 8:39PM
Copied to 1 person
4-15 days

source:
http://entergy-arkansas.com/your_home/existing.aspx
Add your comment here"
19056010|Getting Electricity|United States|Arkansas|Little Rock|Number of Procedures|"Comments
1. Anamita Anuva (Center for the Study of Economic Liberty)   Wed Nov 14th, 2018 8:36PM
Copied to 1 person
Number of Procedures-4

Source:
http://entergy-arkansas.com/your_home/existing.aspx
Add your comment here"
19056013|Getting Electricity|United States|Arkansas|Little Rock|8)|"Comments
1. Anamita Anuva (Center for the Study of Economic Liberty)   Wed Nov 14th, 2018 8:21PM
Copied to 1 person
Index: 7

What the SAIDI and SAIFI values are- 3
monitor power outages- 1
restore power outrages-1
Regulator: 1
Compensation: 0
Electricity tariffs are transparent and easily available: 1


Source:
https://www.arkansasonline.com/news/2018/jul/21/overnight-storms-knock-out-power-more-50000-arkans/
https://www.energy.gov/sites/prod/files/2017/01/f34/Chapter%20IV%20Ensuring%20Electricity%20System%20Reliability%2C%20Security%2C%20and%20Resilience.pdf
https://www.swepco.com/account/bills/rates/SWEPCORatesTariffsAR.aspx
http://www.entergy-arkansas.com/your_home/tariffs.aspx
Add your comment here"
19056014|Getting Electricity|United States|Arkansas|Little Rock|Hour)|"Comments
1. Anamita Anuva (Center for the Study of Economic Liberty)   Wed Nov 14th, 2018 6:55PM
Copied to 1 person
The average commercial electricity rate in AR is 8.85¢/kWh
The average industrial electricity rate in Arkansas is 5.76¢/kWh

Source:
https://www.electricitylocal.com/states/arkansas/north-little-rock/

Add your comment here"
18981695|Getting Electricity|United States|Denver|Colorado|Number of Procedures|"Comments
Sort by Date
1. Anamita Anuva (Center for the Study of Economic Liberty)   Tue Oct 23rd, 2018 5:50PM
Copied to 2 people
Number of Procedures- 4

https://myaccount.xcelenergy.com/oam/businessStartServiceInfo.req
2. Ashley Marrs (Center for the Study of Economic Liberty)   Fri Jan 25th, 1:04PM
Copied to 1 person
UPDATE:

5 procedures

1. Apply for service by creating account online
2. Designing project
3. Schedule construction and prepare meter area
4. Inspection of meter location
5. Install meter

https://www.xcelenergy.com/start,_stop,_transfer/installing_and_connecting_service/installing_and_connecting_service_faq
https://www.xcelenergy.com/staticfiles/xe-responsive/Start,%20Stop,%20Transfer/BCL-Site-Readiness-Checklist.pdf
https://www.xcelenergy.com/start,_stop,_transfer/installing_and_connecting_service/meter_installation
https://www.xcelenergy.com/staticfiles/xe-responsive/Working%20With%20Us/Renewable%20Developers/XcelEnergy-Standard-For-Electric-Installation-and-Use.pdf
Add your comment here"
18981698|Getting Electricity|United States|Denver|Colorado|8)|"Comments
1. Anamita Anuva (Center for the Study of Economic Liberty)   Tue Oct 23rd, 2018 4:30PM
Copied to 2 people
Reliability of Supply and Transparency of Tariff Index: 7.2

Sources:
1. https://tcdata360.worldbank.org/indicators/hc6a71595
Add your comment here"
18981699|Getting Electricity|United States|Denver|Colorado|Hour)|"Comments
1. Anamita Anuva (Center for the Study of Economic Liberty)   Tue Oct 23rd, 2018 4:09PM
Copied to 1 person
Commercial Electricity in Denver
The average commercial electricity rate in Denver is 9.16¢/kWh.[1]
Industrial Electricity in Denver
The average industrial electricity rate in Denver is 6.04¢/kWh.[1]
1 National Renewable Energy Laboratory

Source:
https://www.electricitylocal.com/states/colorado/denver/
Add your comment here"
18981254|Getting Electricity|United States|Arizona|Phoenix|Hour)|"Comments
1. Ashley Marrs (Center for the Study of Economic Liberty)   Tue Oct 2nd, 2018 1:44PM
Copied to 1 person
Price of Electricity: $0.04483

Sources:
https://www.aps.com/library/rates/e-35.pdf
Add your comment here"
18981253|Getting Electricity|United States|Arizona|Phoenix|8)|"Comments
Add your comment here"
18981252|Getting Electricity|United States|Arizona|Phoenix|Cost as a Percent of Income per Capita|"Comments
1. Ashley Marrs (Center for the Study of Economic Liberty)   Tue Oct 2nd, 2018 1:27PM
Copied to 1 person
Cost as percent of Income per Capita: 12.6

Costs: 3165
Income Per Capita: 25,213

Sources:
https://www.phoenix.gov/pddsite/Documents/TRT/dsd_trt_pdf_00855.pdf
https://www.aps.com/_layouts/apscom/responsive/ServiceHome.aspx?src=bbutton
https://www.aps.com/en/business/accountservices/creditpolicy/Pages/home.aspx
https://www.aps.com/library/rates/e-35.pdf
Add your comment here"
18981251|Getting Electricity|United States|Arizona|Phoenix|Time in Calendar Days|"Comments
1. Ashley Marrs (Center for the Study of Economic Liberty)   Tue Oct 2nd, 2018 12:52PM
Copied to 1 person
Time in Calendar Days: 7

Sources:
https://www.srpnet.com/service/business/start.aspx
https://www.aps.com/_layouts/apscom/responsive/ServiceHome.aspx
Add your comment here"
18981250|Getting Electricity|United States|Arizona|Phoenix|Number of Procedures|"Comments
1. Ashley Marrs (Center for the Study of Economic Liberty)   Tue Oct 2nd, 2018 12:40PM
Copied to 1 person
Number of Procedures: 4

Sources:
https://www.aps.com/en/business/accountservices/creditpolicy/Pages/home.aspx
https://www.aps.com/_layouts/apscom/responsive/ServiceHome.aspx
Add your comment here"
