taskid|category|country|state|city|varname|comment
19047963|Starting a Business|United States|Ohio|Cleveland|Time Required to Complete Each Procedure|"Comments
1. Paul Bernert (Center for the Study of Economic Liberty)   Mon Feb 4th, 4:56PM
Copied to 1 person
1) Choose a name
You may reserve a name for 180 days by filing a Name Reservation (Form 534-B) with the Ohio Secretary of State. The application must be filed by mail.
Time Required: 1 Day.
2) Appoint a Registered Agent
Time Required: 0 Days (Simply must appoint someone).
3) File the Articles of organization
An Ohio LLC is created by filing Articles of Organization for a Domestic Limited Liability Company (Form 533 A) with the Ohio Secretary of State. The articles can be filed online or by postal mail.
Time Required: 1 Day (Online Procedure).
4) Create an operating agreement
5) Obtain an EIN
Time Required: 1 Day (Online Procedure).
6) File Annual Reports
7) Foreign LLC Procedures

Source:
https://howtostartanllc.com/ohio-llc
https://www.nolo.com/legal-encyclopedia/ohio-form-llc-32066.html
Add your comment here"
19047958|Starting a Business|United States|North Dakota|Fargo|Time Required to Complete Each Procedure|"Comments
1. Paul Bernert (Center for the Study of Economic Liberty)   Mon Feb 4th, 3:58PM
Copied to 1 person
1) Choose a name
The application must be filed by postal mail or by fax to 701-328-2992 with credit card (VISA, MasterCard, or Discover) payment authorization.
Time Required: 1 Day if by fax.
2) Choose a registered agent
Time Required: 0 Days (Simply must appoint someone).
3) File the Articles of Organization
Time Required: 1 Day if by fax.
4) Create an operating agreement
5) Obtain an EIN
Time Required: 1 Day (Online Procedure).
6) File Annual Reports
Time Required: 1 Day (Online Procedure).

Source:
https://howtostartanllc.com/north-dakota-llc
https://www.nolo.com/legal-encyclopedia/north-dakota-form-llc-31958.html
Add your comment here"
19047953|Starting a Business|United States|North Carolina|Charlotte|Time Required to Complete Each Procedure|"Comments
1. Paul Bernert (Center for the Study of Economic Liberty)   Mon Feb 4th, 3:35PM
Copied to 1 person
Step 1) Name your LLC
The application must be filed by mail.
Time Required: Contingent on postal mail speed. Expectation: 3 days.
Step 2) Choose a Registered Agent
Time Required: 0 Days (Simply must appoint someone).
Step 3) File the Articles of Organization
The articles must be filed by postal mail.
Time Required: Contingent on postal mail speed. Expectation: 3 days.
Step 4) Create an Operating Agreement
Step 5) Obtain an EIN
Time Required: 1 Day (Online Procedure).
Step 6) File Annual Reports
You must file the Annual Report online at the Secretary of State Online Annual Report Editor.
Time Required: 1 Day (Online Procedure).

Source:
https://howtostartanllc.com/north-carolina-llc
https://www.nolo.com/legal-encyclopedia/north-carolina-form-llc-32045.html
Add your comment here"
19047955|Starting a Business|United States|North Carolina|Charlotte|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19047938|Starting a Business|United States|New York|Buffalo|Time Required to Complete Each Procedure|"Comments
1. Paul Bernert (Center for the Study of Economic Liberty)   Mon Feb 4th, 2:59PM
Copied to 1 person
Step 1) Name Your LLC
You may reserve a name for 60 days by filing an Application for Reservation of Name with the New York Department of State Division of Corporations. The application must be filed by mail.
Time Required: 1 Day (depends on how quickly the mail is delivered).
Step 2) Choose a Registered Agent
Time Required: 0 Days
Step 3) File the Articles of Organization
Time Required: 1 Day (Online Procedure).
Step 4) Publication Requirements
Time Required: 1 Day
Step 5) Create an Operating Agreement
Time Required: 1 Day
Step 6) Obtain an Employer Identification Number (EIN)
Time Required: 1 Day (Online Procedure)
Step 7) File Annual Reports
Step 8) Foreign LLC Requirements

SOURCES: https://howtostartanllc.com/new-york-llc
https://www.nolo.com/legal-encyclopedia/new-york-form-llc-32140.html
Add your comment here"
19047939|Starting a Business|United States|New York|Buffalo|Cost Required to Complete Each Procedure|"Comments
1. Paul Bernert (Center for the Study of Economic Liberty)   Mon Feb 4th, 2:56PM
Step 1) Name Your LLC
The filing fee is $20.
Step 2) Choose a Registered Agent
There is no fee.
Step 3) File the Articles of Organization
The filing fee is $200.
Step 4) Publication Requirements
The fee for filing the Certificate of Publication is $50.
Step 5) Create an Operating Agreement
There is no fee.
Step 6) Obtain an Employer Identification Number (EIN)
Step 7) File Annual Reports
Step 8) Foreign LLC Requirements
SOURCES: https://howtostartanllc.com/new-york-llc
https://www.nolo.com/legal-encyclopedia/new-york-form-llc-32140.html
Add your comment here"
19047789|Starting a Business|United States|California|San Francisco|Cost Required to Complete Each Procedure|"Comments
1. Paul Bernert (Center for the Study of Economic Liberty)   Mon Feb 4th, 2:49PM
1) Name the Company: A $10 fee must be paid to reserve a name.
2) Choose a Registering Agent: There is no fee.
3) File the Articles of Organization: The filing fee is $70.
4) File a Statement of Organization with the State: The filing fee is $20.
5) Obtain an EIN: There is no fee.
6) Annual State Tax Filing: All LLCs doing business in California must pay an annual minimum franchise tax of $800.
Add your comment here"
19047885|Starting a Business|United States|Michigan|Detroit|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19047935|Starting a Business|United States|New Mexico|Albuquerque|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19047945|Starting a Business|United States|New York|New York City|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19047965|Starting a Business|United States|Ohio|Cleveland|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19047975|Starting a Business|United States|Oklahoma|Oklahoma City|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19047985|Starting a Business|United States|Pennsylvania|Philadelphia|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19047995|Starting a Business|United States|Rhode Island|Providence|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19048005|Starting a Business|United States|Tennessee|Nashville|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19048015|Starting a Business|United States|Texas|Dallas|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19048030|Starting a Business|United States|Texas|San Antonio|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19136356|Starting a Business|Canada|Manitoba|Winnipeg|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19136366|Starting a Business|Canada|Newfoundland and Labrador|St. Johns|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19136376|Starting a Business|Canada|Ontario|Toronto|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19136386|Starting a Business|Canada|Quebec|Quebec City|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19137575|Starting a Business|Canada|Quebec|Montreal|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19047775|Starting a Business|United States|Arkansas|Little Rock|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19047785|Starting a Business|United States|California|San Diego|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19047865|Starting a Business|United States|Kentucky|Louisville|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19047875|Starting a Business|United States|Maryland|Baltimore|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19136341|Starting a Business|Canada|Alberta|Calgary|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19136371|Starting a Business|Canada|Nova Scotia|Halifax|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19136381|Starting a Business|Canada|Ontario|Ottawa|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19136391|Starting a Business|Canada|Saskatchewan|Saskatoon|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19137582|Starting a Business|United States|South Dakota|Sioux Falls|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19047780|Starting a Business|United States|California|Los Angeles|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19047790|Starting a Business|United States|California|San Francisco|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19047870|Starting a Business|United States|Louisiana|New Orleans|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19047880|Starting a Business|United States|Massachusetts|Boston|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19047930|Starting a Business|United States|New Jersey|Newark|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19047940|Starting a Business|United States|New York|Buffalo|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19047950|Starting a Business|United States|New York|Rochester|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19047960|Starting a Business|United States|North Dakota|Fargo|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19047970|Starting a Business|United States|Ohio|Columbus|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19047980|Starting a Business|United States|Oregon|Portland|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19047990|Starting a Business|United States|Pennsylvania|Pittsburgh|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19048000|Starting a Business|United States|South Carolina|Charleston|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19048010|Starting a Business|United States|Texas|Austin|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19048020|Starting a Business|United States|Texas|Houston|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19048036|Starting a Business|United States|Utah|Salt Lake City|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19136321|Starting a Business|United States|Maine|Portland|In Minimum Capital as a Percent of Income per Capita|"Comments
Add your comment here"
19047948|Starting a Business|United States|New York|Rochester|Time Required to Complete Each Procedure|"Comments
1. Paul Bernert (Center for the Study of Economic Liberty)   Thu Jan 31st, 9:41PM
Copied to 1 person
See Buffalo, New York for New York Requirements.
Add your comment here"
19047949|Starting a Business|United States|New York|Rochester|Cost Required to Complete Each Procedure|"Comments
1. Paul Bernert (Center for the Study of Economic Liberty)   Thu Jan 31st, 9:41PM
Copied to 1 person
See Buffalo, New York for New York Requirements.
Add your comment here"
19047944|Starting a Business|United States|New York|New York City|Cost Required to Complete Each Procedure|"Comments
1. Paul Bernert (Center for the Study of Economic Liberty)   Thu Jan 31st, 9:40PM
Copied to 1 person
See Buffalo, New York for New York Requirements.
Add your comment here"
